downo,daytype,SubSystem,StartStn,EndStation,EntTime,EntTimeHHMM,ExTime,EXTimeHHMM,ZVPPT,JNYTYP,DailyCapping,FFare,DFare,RouteID,FinalProduct
3,Tue,NR,Unstarted,Clapham Junction,0,00:00,867,14:27,Z0203,TKT,N,0,0,XX,LUL Travelcard-7 Day
5,Thu,LUL,Unstarted,Maida Vale,0,00:00,525,08:45,-------,PPY,N,400,400,XX,PAYG
2,Mon,LUL,Unstarted,Archway,0,00:00,1031,17:11,Z0102,TKT,N,0,0,XX,LUL Travelcard-1 Month
4,Wed,LUL,Unstarted,Bounds Green,0,00:00,440,07:20,Z0103,TKT,N,0,0,XX,LUL Travelcard-7 Day
3,Tue,LUL,Unstarted,Bounds Green,0,00:00,433,07:13,Z0103,TKT,N,0,0,XX,LUL Travelcard-7 Day
2,Mon,LUL,Unstarted,Bounds Green,0,00:00,442,07:22,Z0103,TKT,N,0,0,XX,LUL Travelcard-7 Day
3,Tue,NR,Unstarted,Kings Cross,0,00:00,497,08:17,Z0104,TKT,N,0,0,XX,LUL Travelcard-Annual
4,Wed,NR,Unstarted,Norbury,0,00:00,1114,18:34,Z0203,TKT,N,0,0,XX,LUL Travelcard-1 Month
6,Fri,NR,Unstarted,Wimbledon,0,00:00,1482,24:42:00,-------,PPY,N,280,280,XX,PAYG
4,Wed,NR,Unstarted,Kings Cross,0,00:00,532,08:52,Z0104,TKT,N,0,0,XX,LUL Travelcard-Annual
4,Wed,LUL,Unstarted,Archway,0,00:00,1059,17:39,Z0102,TKT,N,0,0,XX,LUL Travelcard-1 Month
5,Thu,LUL,Unstarted,Archway,0,00:00,1044,17:24,Z0102,TKT,N,0,0,XX,LUL Travelcard-1 Month
4,Wed,NR,Unstarted,Ilford,0,00:00,949,15:49,Z0204,TKT,N,0,0,XX,LUL Travelcard-7 Day
2,Mon,NR,Unstarted,Liverpool St WAGN TOC Gates,0,00:00,546,09:06,Z0104,TKT,N,0,0,XX,LUL Travelcard-7 Day
4,Wed,NR,Unstarted,Clapham Junction,0,00:00,1173,19:33,Z0102,TKT,N,0,0,XX,LUL Travelcard-1 Month
3,Tue,NR,Unstarted,Clapham Junction,0,00:00,1116,18:36,Z0102,TKT,N,0,0,XX,LUL Travelcard-1 Month
2,Mon,NR,Unstarted,Liverpool St WAGN TOC Gates,0,00:00,725,12:05,Z0110,TKT,N,0,0,XX,Freedom Pass (Elderly)
5,Thu,NR,Unstarted,Clapham Junction,0,00:00,1106,18:26,Z0102,TKT,N,0,0,XX,LUL Travelcard-1 Month
2,Mon,NR,Unstarted,Ilford,0,00:00,868,14:28,Z0104,TKT,N,0,0,XX,LUL Travelcard-7 Day
3,Tue,NR,Unstarted,Balham SCL,0,00:00,496,08:16,Z0203,TKT,N,0,0,XX,LUL Travelcard-7 Day
6,Fri,NR,Unstarted,Brockley,0,00:00,562,09:22,Z0103,TKT,N,0,0,XX,LUL Travelcard-7 Day
5,Thu,LUL,Unstarted,Finchley Road,0,00:00,978,16:18,Z0110,TKT,N,0,0,XX,Freedom Pass (Elderly)
7,Sat,LUL,Unstarted,Stepney Green,0,00:00,1110,18:30,Z0110,TKT,N,0,0,XX,Freedom Pass (Elderly)
4,Wed,LUL,Unstarted,Woodford,0,00:00,1082,18:02,Z0104,TKT,N,0,0,XX,LUL Travelcard-1 Month
4,Wed,NR,Unstarted,Ilford,0,00:00,837,13:57,Z0104,TKT,N,0,0,XX,LUL Travelcard-1 Month
2,Mon,LUL,Unstarted,Woodford,0,00:00,1069,17:49,Z0104,TKT,N,0,0,XX,LUL Travelcard-7 Day
3,Tue,NR,Unstarted,Liverpool St WAGN TOC Gates,0,00:00,546,09:06,Z0104,TKT,N,0,0,XX,LUL Travelcard-7 Day
7,Sat,LUL,Unstarted,Earls Court,0,00:00,1017,16:57,Z0102,TKT,N,0,0,XX,LUL Travelcard-1 Month
1,Sun,NR,Unstarted,Clapham Junction,0,00:00,1076,17:56,Z0203,TKT,N,0,0,XX,LUL Travelcard-7 Day
4,Wed,NR,Unstarted,Liverpool St WAGN TOC Gates,0,00:00,539,08:59,Z0104,TKT,N,0,0,XX,LUL Travelcard-7 Day
7,Sat,NR,Unstarted,Clapham Junction,0,00:00,821,13:41,Z0102,TKT,N,0,0,XX,LUL Travelcard-1 Month
5,Thu,NR,Unstarted,East Croydon,0,00:00,558,09:18,Z0105,TKT,N,0,0,XX,LUL Travelcard-1 Month
5,Thu,LUL,Unstarted,Hounslow Central,0,00:00,580,09:40,Z0104,TKT,N,0,0,XX,LUL Travelcard-7 Day
4,Wed,NR,Unstarted,Ilford,0,00:00,1226,20:26,Z0104,TKT,N,0,0,XX,LUL Travelcard-7 Day
4,Wed,LUL,Unstarted,Hounslow Central,0,00:00,573,09:33,Z0104,TKT,N,0,0,XX,LUL Travelcard-7 Day
3,Tue,NR,Unstarted,Ilford,0,00:00,1228,20:28,Z0104,TKT,N,0,0,XX,LUL Travelcard-7 Day
3,Tue,LUL,Unstarted,Hounslow East,0,00:00,593,09:53,Z0104,TKT,N,0,0,XX,LUL Travelcard-7 Day
2,Mon,NR,Unstarted,Ilford,0,00:00,1255,20:55,Z0104,TKT,N,0,0,XX,LUL Travelcard-7 Day
2,Mon,LUL,Unstarted,Hounslow Central,0,00:00,573,09:33,Z0104,TKT,N,0,0,XX,LUL Travelcard-7 Day
6,Fri,DLR,Unstarted,Woolwich Arsenal DLR,0,00:00,464,07:44,Z0205,TKT,N,0,0,XX,LUL Travelcard-1 Month
6,Fri,LUL,Unstarted,Leyton,0,00:00,1012,16:52,Z0205,TKT,N,0,0,XX,LUL Travelcard-1 Month
2,Mon,LUL,Unstarted,North Greenwich,0,00:00,1135,18:55,-------,PPY,N,400,400,XX,PAYG
6,Fri,NR,Unstarted,Liverpool St WAGN TOC Gates,0,00:00,540,09:00,Z0104,TKT,N,0,0,XX,LUL Travelcard-7 Day
6,Fri,NR,Unstarted,Sydenham SR,0,00:00,534,08:54,Z0105,TKT,N,0,0,XX,LUL Travelcard-1 Month
6,Fri,NR,Unstarted,Ilford,0,00:00,1228,20:28,Z0104,TKT,N,0,0,XX,LUL Travelcard-7 Day
4,Wed,NR,Unstarted,East Croydon,0,00:00,506,08:26,Z0105,TKT,N,0,0,XX,LUL Travelcard-1 Month
3,Tue,NR,Unstarted,East Croydon,0,00:00,496,08:16,Z0105,TKT,N,0,0,XX,LUL Travelcard-1 Month
2,Mon,NR,Unstarted,East Croydon,0,00:00,511,08:31,Z0105,TKT,N,0,0,XX,LUL Travelcard-1 Month
3,Tue,NR,Unstarted,Liverpool St WAGN TOC Gates,0,00:00,531,08:51,Z0104,TKT,N,0,0,XX,LUL Travelcard-1 Month
3,Tue,NR,Unstarted,Ilford,0,00:00,1085,18:05,Z0104,TKT,N,0,0,XX,LUL Travelcard-1 Month
3,Tue,LUL,Unstarted,Aldgate East,0,00:00,575,09:35,Z0103,TKT,N,0,0,XX,LUL Travelcard-1 Month
7,Sat,LUL,Unstarted,Holloway Road,0,00:00,829,13:49,Z0110,TKT,N,0,0,XX,Freedom Pass (Elderly)
4,Wed,NR,Unstarted,Ilford,0,00:00,1288,21:28,Z0104,TKT,N,0,0,XX,LUL Travelcard-1 Month
2,Mon,LUL,Unstarted,Aldgate East,0,00:00,618,10:18,Z0103,TKT,N,0,0,XX,LUL Travelcard-1 Month
5,Thu,NR,Unstarted,Ilford,0,00:00,1106,18:26,Z0104,TKT,N,0,0,XX,LUL Travelcard-7 Day
2,Mon,NR,Unstarted,Richmond,0,00:00,906,15:06,Z0104,TKT,N,0,0,XX,LUL Travelcard-7 Day
3,Tue,NR,Unstarted,Sutton Surrey,0,00:00,1206,20:06,Z0405,TKT,N,0,0,XX,LUL Travelcard-7 Day
2,Mon,NR,Unstarted,Ilford,0,00:00,868,14:28,Z0110,TKT,N,0,0,XX,Freedom Pass (Elderly)
3,Tue,LUL,Unstarted,Wood Lane,0,00:00,490,08:10,-------,PPY,N,400,400,XX,PAYG
7,Sat,LUL,Unstarted,Plaistow,0,00:00,807,13:27,Z0110,TKT,N,0,0,XX,Freedom Pass (Disabled)
3,Tue,LUL,Unstarted,Piccadilly Circus,0,00:00,541,09:01,Z0103,TKT,N,0,0,XX,LUL Travelcard-Annual
2,Mon,LUL,Unstarted,Ravenscourt Park,0,00:00,1006,16:46,Z0206,TKT,N,0,0,XX,LUL Travelcard-1 Month
4,Wed,LUL,Unstarted,Ravenscourt Park,0,00:00,1003,16:43,Z0206,TKT,N,0,0,XX,LUL Travelcard-1 Month
5,Thu,LUL,Unstarted,Ravenscourt Park,0,00:00,998,16:38,Z0206,TKT,N,0,0,XX,LUL Travelcard-1 Month
5,Thu,NR,Unstarted,Richmond,0,00:00,1117,18:37,Z0104,TKT,N,0,0,XX,LUL Travelcard-1 Month
5,Thu,NR,Unstarted,Ilford,0,00:00,868,14:28,Z0110,TKT,N,0,0,XX,Freedom Pass (Elderly)
5,Thu,LUL,Unstarted,Farringdon,0,00:00,527,08:47,Z0103,TKT,N,0,0,XX,LUL Travelcard-1 Month
5,Thu,NR,Unstarted,Ilford,0,00:00,1237,20:37,Z0104,TKT,N,0,0,XX,LUL Travelcard-7 Day
4,Wed,LUL,Unstarted,Piccadilly Circus,0,00:00,534,08:54,Z0103,TKT,N,0,0,XX,LUL Travelcard-Annual
6,Fri,LUL,Unstarted,Hounslow Central,0,00:00,575,09:35,Z0104,TKT,N,0,0,XX,LUL Travelcard-7 Day
6,Fri,LUL/NR,Unstarted,Walthamstow Central,0,00:00,1368,22:48,Z0305,TKT,N,0,0,XX,LUL Travelcard-7 Day
5,Thu,LUL/NR,Unstarted,Walthamstow Central,0,00:00,1133,18:53,Z0305,TKT,N,0,0,XX,LUL Travelcard-7 Day
4,Wed,LUL/NR,Unstarted,Walthamstow Central,0,00:00,1126,18:46,Z0305,TKT,N,0,0,XX,LUL Travelcard-7 Day
3,Tue,LUL/NR,Unstarted,Walthamstow Central,0,00:00,1127,18:47,Z0305,TKT,N,0,0,XX,LUL Travelcard-7 Day
2,Mon,LUL,Unstarted,Leyton,0,00:00,1051,17:31,Z0205,TKT,N,0,0,XX,LUL Travelcard-1 Month
6,Fri,LUL,Unstarted,Waterloo,0,00:00,1080,18:00,Z0103,TKT,N,0,0,XX,LUL Travelcard-1 Month
4,Wed,LUL,Unstarted,Aldgate East,0,00:00,587,09:47,Z0103,TKT,N,0,0,XX,LUL Travelcard-1 Month
3,Tue,LUL,Unstarted,Blackhorse Road,0,00:00,1235,20:35,Z0205,TKT,N,0,0,XX,LUL Travelcard-1 Month
5,Thu,LUL,Unstarted,Bank,0,00:00,1207,20:07,-------,PPY,N,280,280,XX,PAYG
7,Sat,LUL,Unstarted,Hounslow Central,0,00:00,582,09:42,Z0104,TKT,N,0,0,XX,LUL Travelcard-7 Day
5,Thu,NR,Unstarted,Liverpool St WAGN TOC Gates,0,00:00,521,08:41,Z0104,TKT,N,0,0,XX,LUL Travelcard-7 Day
7,Sat,NR,Unstarted,East Croydon,0,00:00,1081,18:01,Z0405,TKT,N,0,0,XX,LUL Travelcard-7 Day
6,Fri,LUL,Unstarted,Farringdon,0,00:00,500,08:20,Z0103,TKT,N,0,0,XX,LUL Travelcard-1 Month
3,Tue,LUL,Unstarted,Canning Town,0,00:00,1046,17:26,Z0203,TKT,N,0,0,XX,LUL Travelcard-7 Day
2,Mon,NR,Unstarted,East Croydon,0,00:00,472,07:52,Z0105,TKT,N,0,0,XX,LUL Travelcard-7 Day
3,Tue,NR,Unstarted,Victoria TOCs,0,00:00,421,07:01,Z0103,TKT,N,0,0,XX,LUL Travelcard-Annual
4,Wed,NR,Unstarted,Liverpool St WAGN TOC Gates,0,00:00,521,08:41,Z0104,TKT,N,0,0,XX,LUL Travelcard-1 Month
2,Mon,NR,Unstarted,Victoria TOCs,0,00:00,437,07:17,Z0103,TKT,N,0,0,XX,LUL Travelcard-Annual
5,Thu,LUL,Unstarted,Canning Town,0,00:00,1047,17:27,Z0203,TKT,N,0,0,XX,LUL Travelcard-7 Day
6,Fri,LUL,Unstarted,Canning Town,0,00:00,1020,17:00,Z0203,TKT,N,0,0,XX,LUL Travelcard-7 Day
7,Sat,LUL,Unstarted,Colindale,0,00:00,1491,24:51:00,Z0304,TKT,N,0,0,XX,LUL Travelcard-7 Day
6,Fri,NR,Unstarted,Clapham Junction,0,00:00,1069,17:49,Z0102,TKT,N,0,0,XX,LUL Travelcard-Annual
5,Thu,NR,Unstarted,Victoria TOCs,0,00:00,487,08:07,Z0102,TKT,N,0,0,XX,LUL Travelcard-Annual
2,Mon,LUL,Unstarted,Canning Town,0,00:00,1046,17:26,Z0203,TKT,N,0,0,XX,LUL Travelcard-7 Day
3,Tue,LUL,Unstarted,Farringdon,0,00:00,502,08:22,Z0103,TKT,N,0,0,XX,LUL Travelcard-1 Month
4,Wed,LUL,Unstarted,Canning Town,0,00:00,1045,17:25,Z0203,TKT,N,0,0,XX,LUL Travelcard-7 Day
4,Wed,NR,Unstarted,Clapham Junction,0,00:00,1062,17:42,Z0102,TKT,N,0,0,XX,LUL Travelcard-Annual
4,Wed,LUL,Unstarted,South Kensington,0,00:00,644,10:44,Z0103,TKT,N,0,0,XX,LUL Travelcard-1 Month
5,Thu,LUL,Unstarted,South Kensington,0,00:00,627,10:27,Z0103,TKT,N,0,0,XX,LUL Travelcard-1 Month
2,Mon,NR,Unstarted,Clapham Junction,0,00:00,1096,18:16,Z0102,TKT,N,0,0,XX,LUL Travelcard-Annual
5,Thu,LUL,Unstarted,Tottenham Court Rd,0,00:00,1266,21:06,Z0103,TKT,N,0,0,XX,LUL Travelcard-1 Month
2,Mon,NR,Unstarted,Clapham Junction,0,00:00,427,07:07,Z0203,TKT,N,0,0,XX,LUL Travelcard-7 Day
6,Fri,LUL,Unstarted,London Bridge,0,00:00,1254,20:54,-------,PPY,N,280,280,XX,PAYG
6,Fri,LUL,Unstarted,South Kensington,0,00:00,831,13:51,Z0103,TKT,N,0,0,XX,LUL Travelcard-1 Month
4,Wed,NR,Unstarted,Sydenham SR,0,00:00,1188,19:48,Z0103,TKT,N,0,0,XX,LUL Travelcard-1 Month
7,Sat,LUL,Unstarted,South Kensington,0,00:00,593,09:53,Z0103,TKT,N,0,0,XX,LUL Travelcard-1 Month
4,Wed,LUL,Unstarted,Farringdon,0,00:00,499,08:19,Z0103,TKT,N,0,0,XX,LUL Travelcard-1 Month
6,Fri,LUL,Unstarted,North Greenwich,0,00:00,1120,18:40,Z0204,TKT,N,0,0,XX,LUL Travelcard-7 Day
4,Wed,NR,Unstarted,East Croydon,0,00:00,461,07:41,Z0105,TKT,N,0,0,XX,LUL Travelcard-7 Day
7,Sat,LUL,Unstarted,St James's Park,0,00:00,951,15:51,Z0103,TKT,N,0,0,XX,LUL Travelcard-Annual
3,Tue,LUL,Unstarted,South Kensington,0,00:00,657,10:57,Z0103,TKT,N,0,0,XX,LUL Travelcard-1 Month
6,Fri,LUL,Unstarted,Piccadilly Circus,0,00:00,527,08:47,Z0103,TKT,N,0,0,XX,LUL Travelcard-Annual
3,Tue,NR,Unstarted,Wimbledon,0,00:00,703,11:43,Z0103,TKT,N,0,0,XX,LUL Travelcard-1 Month
5,Thu,LUL,Unstarted,Green Park,0,00:00,531,08:51,Z0103,TKT,N,0,0,XX,LUL Travelcard-Annual
4,Wed,LUL/NR/DLR,Unstarted,Stratford,0,00:00,734,12:14,Z0110,TKT,N,0,0,XX,Freedom Pass (Elderly)
5,Thu,NR,Unstarted,East Croydon,0,00:00,459,07:39,Z0105,TKT,N,0,0,XX,LUL Travelcard-7 Day
3,Tue,NR,Unstarted,East Croydon,0,00:00,465,07:45,Z0105,TKT,N,0,0,XX,LUL Travelcard-7 Day
6,Fri,LUL,Unstarted,Green Park,0,00:00,1191,19:51,Z0102,TKT,N,0,0,XX,LUL Travelcard-7 Day
5,Thu,LUL,Unstarted,Bermondsey,0,00:00,574,09:34,Z0102,TKT,N,0,0,XX,LUL Travelcard-7 Day
2,Mon,LUL/NR/DLR,Unstarted,Stratford,0,00:00,1188,19:48,Z0103,TKT,N,0,0,XX,LUL Travelcard-1 Month
1,Sun,LUL,Unstarted,North Greenwich,0,00:00,1422,23:42,Z0102,TKT,N,0,0,XX,LUL Travelcard-1 Month
7,Sat,NR,Unstarted,Victoria TOCs,0,00:00,977,16:17,Z0103,TKT,N,0,0,XX,LUL Travelcard-Annual
5,Thu,NR,Unstarted,Victoria TOCs,0,00:00,444,07:24,Z0103,TKT,N,0,0,XX,LUL Travelcard-Annual
2,Mon,LUL,Unstarted,Farringdon,0,00:00,472,07:52,Z0103,TKT,N,0,0,XX,LUL Travelcard-1 Month
3,Tue,LUL,Unstarted,St James's Park,0,00:00,523,08:43,Z0102,TKT,N,0,0,XX,LUL Travelcard-7 Day
3,Tue,NR,Unstarted,New Cross,0,00:00,1127,18:47,Z0102,TKT,N,0,0,XX,LUL Travelcard-Annual
5,Thu,LUL,Unstarted,Liverpool Street,0,00:00,504,08:24,Z0102,TKT,N,0,0,XX,LUL Travelcard-Annual
6,Fri,NR,Unstarted,Liverpool St WAGN TOC Gates,0,00:00,468,07:48,Z0102,TKT,N,0,0,XX,LUL Travelcard-Annual
6,Fri,NR,Unstarted,Ilford,0,00:00,1062,17:42,Z0104,TKT,N,0,0,XX,LUL Travelcard-1 Month
6,Fri,LUL/NR/DLR,Unstarted,Stratford,0,00:00,737,12:17,Z0103,TKT,N,0,0,XX,LUL Travelcard-7 Day
5,Thu,NR,Unstarted,Ilford,0,00:00,1067,17:47,Z0104,TKT,N,0,0,XX,LUL Travelcard-1 Month
5,Thu,LUL,Unstarted,Kilburn,0,00:00,561,09:21,Z0104,TKT,N,0,0,XX,LUL Travelcard-1 Month
4,Wed,NR,Unstarted,Ilford,0,00:00,1074,17:54,Z0104,TKT,N,0,0,XX,LUL Travelcard-1 Month
4,Wed,NR,Unstarted,Liverpool St WAGN TOC Gates,0,00:00,575,09:35,Z0104,TKT,N,0,0,XX,LUL Travelcard-1 Month
3,Tue,NR,Unstarted,Ilford,0,00:00,1090,18:10,Z0104,TKT,N,0,0,XX,LUL Travelcard-1 Month
3,Tue,LUL,Unstarted,Kilburn,0,00:00,586,09:46,Z0104,TKT,N,0,0,XX,LUL Travelcard-1 Month
1,Sun,NR,Unstarted,Victoria TOCs,0,00:00,673,11:13,Z0103,TKT,N,0,0,XX,LUL Travelcard-1 Month
2,Mon,LUL,Unstarted,Kilburn,0,00:00,574,09:34,Z0104,TKT,N,0,0,XX,LUL Travelcard-1 Month
7,Sat,NR,Unstarted,Clapham Junction,0,00:00,1269,21:09,Z0102,TKT,N,0,0,XX,LUL Travelcard-7 Day
4,Wed,LUL,Unstarted,St James's Park,0,00:00,525,08:45,Z0102,TKT,N,0,0,XX,LUL Travelcard-7 Day
6,Fri,LUL,Unstarted,Monument,0,00:00,518,08:38,Z0102,TKT,N,0,0,XX,LUL Travelcard-7 Day
5,Thu,NR,Unstarted,Richmond,0,00:00,732,12:12,Z0204,TKT,N,0,0,XX,LUL Travelcard-7 Day
6,Fri,LUL/NR,Unstarted,Barking,0,00:00,1325,22:05,Z0104,TKT,N,0,0,XX,LUL Travelcard-7 Day
2,Mon,NR,Unstarted,Norbury,0,00:00,963,16:03,Z0203,TKT,N,0,0,XX,LUL Travelcard-7 Day
3,Tue,NR,Unstarted,Norbury,0,00:00,971,16:11,Z0203,TKT,N,0,0,XX,LUL Travelcard-7 Day
5,Thu,NR,Unstarted,Norbury,0,00:00,962,16:02,Z0203,TKT,N,0,0,XX,LUL Travelcard-7 Day
6,Fri,NR,Unstarted,Norbury,0,00:00,962,16:02,Z0203,TKT,N,0,0,XX,LUL Travelcard-7 Day
3,Tue,NR,Unstarted,Blackfriars,0,00:00,514,08:34,Z0102,TKT,N,0,0,XX,LUL Travelcard-1 Month
6,Fri,NR,Unstarted,Victoria TOCs,0,00:00,774,12:54,Z0103,TKT,N,0,0,XX,LUL Travelcard-1 Month
7,Sat,NR,Unstarted,Wimbledon,0,00:00,1278,21:18,-------,PPY,N,400,400,XX,PAYG
2,Mon,NR,Unstarted,Ilford,0,00:00,1105,18:25,Z0104,TKT,N,0,0,XX,LUL Travelcard-1 Month
7,Sat,LUL,Unstarted,Oxford Circus,0,00:00,1088,18:08,Z0110,TKT,N,0,0,XX,Freedom Pass (Elderly)
2,Mon,LUL,Unstarted,Bromley By Bow,0,00:00,1069,17:49,-------,PPY,N,400,400,XX,PAYG
4,Wed,NR,Unstarted,Ilford,0,00:00,1024,17:04,Z0110,TKT,N,0,0,XX,Freedom Pass (Elderly)
2,Mon,LUL,Unstarted,Canning Town,0,00:00,1209,20:09,Z0203,TKT,N,0,0,XX,LUL Travelcard-7 Day
2,Mon,NR,Unstarted,Blackfriars,0,00:00,441,07:21,Z0103,TKT,N,0,0,XX,LUL Travelcard-1 Month
5,Thu,NR,Unstarted,East Croydon,0,00:00,1124,18:44,Z0105,TKT,N,0,0,XX,LUL Travelcard-1 Month
4,Wed,NR,Unstarted,East Croydon,0,00:00,1122,18:42,Z0105,TKT,N,0,0,XX,LUL Travelcard-1 Month
3,Tue,NR,Unstarted,East Croydon,0,00:00,1130,18:50,Z0105,TKT,N,0,0,XX,LUL Travelcard-1 Month
2,Mon,NR,Unstarted,East Croydon,0,00:00,1434,23:54,Z0105,TKT,N,0,0,XX,LUL Travelcard-1 Month
2,Mon,LUL,Unstarted,Angel,0,00:00,1136,18:56,Z0102,TKT,N,0,0,XX,LUL Travelcard-Period
3,Tue,LUL,Unstarted,Bank,0,00:00,506,08:26,Z0106,TKT,N,0,0,XX,LUL Travelcard-Annual
5,Thu,LUL/NR,Unstarted,Kings Cross T,0,00:00,1132,18:52,Z0102,TKT,N,0,0,XX,LUL Travelcard-1 Month
3,Tue,LUL,Unstarted,St James's Park,0,00:00,433,07:13,Z0102,TKT,N,0,0,XX,LUL Travelcard-Annual
1,Sun,LUL,Unstarted,Euston Square,0,00:00,908,15:08,Z0102,TKT,N,0,0,XX,LUL Travelcard-1 Month
2,Mon,NR,Unstarted,Liverpool St WAGN TOC Gates,0,00:00,549,09:09,Z0102,TKT,N,0,0,XX,LUL Travelcard-Annual
4,Wed,LUL,Unstarted,Angel,0,00:00,1277,21:17,Z0102,TKT,N,0,0,XX,LUL Travelcard-Period
5,Thu,LUL,Unstarted,Angel,0,00:00,1259,20:59,Z0102,TKT,N,0,0,XX,LUL Travelcard-Period
6,Fri,LUL,Unstarted,Angel,0,00:00,1153,19:13,Z0102,TKT,N,0,0,XX,LUL Travelcard-Period
2,Mon,NR,Unstarted,Richmond,0,00:00,588,09:48,Z0204,TKT,N,0,0,XX,LUL Travelcard-7 Day
2,Mon,NR,Unstarted,Liverpool St WAGN TOC Gates,0,00:00,428,07:08,Z0103,TKT,N,0,0,XX,LUL Travelcard-7 Day
3,Tue,LUL,Unstarted,Angel,0,00:00,1220,20:20,Z0102,TKT,N,0,0,XX,LUL Travelcard-Period
3,Tue,NR,Unstarted,Liverpool St WAGN TOC Gates,0,00:00,429,07:09,Z0103,TKT,N,0,0,XX,LUL Travelcard-7 Day
4,Wed,NR,Unstarted,Liverpool St WAGN TOC Gates,0,00:00,428,07:08,Z0103,TKT,N,0,0,XX,LUL Travelcard-7 Day
7,Sat,NR,Unstarted,Liverpool St WAGN TOC Gates,0,00:00,680,11:20,Z0104,TKT,N,0,0,XX,LUL Travelcard-1 Month
7,Sat,LUL,Unstarted,Victoria,0,00:00,1106,18:26,-------,PPY,N,400,400,XX,PAYG
2,Mon,LUL,Unstarted,Liverpool Street,0,00:00,516,08:36,Z0102,TKT,N,0,0,XX,LUL Travelcard-Annual
7,Sat,LUL/NR/DLR,Unstarted,Stratford,0,00:00,1337,22:17,Z0203,TKT,N,0,0,XX,LUL Travelcard-7 Day
6,Fri,NR,Unstarted,Liverpool St WAGN TOC Gates,0,00:00,615,10:15,Z0104,TKT,N,0,0,XX,LUL Travelcard-1 Month
2,Mon,NR,Unstarted,Victoria TOCs,0,00:00,1177,19:37,Z0103,TKT,N,0,0,XX,LUL Travelcard-1 Month
6,Fri,NR,Unstarted,Victoria TOCs,0,00:00,518,08:38,Z0103,TKT,N,0,0,XX,LUL Travelcard-1 Month
6,Fri,LUL,Unstarted,Liverpool Street,0,00:00,531,08:51,Z0102,TKT,N,0,0,XX,LUL Travelcard-Annual
1,Sun,NR,Unstarted,Victoria TOCs,0,00:00,542,09:02,Z0103,TKT,N,0,0,XX,LUL Travelcard-1 Month
6,Fri,LUL/NR,Unstarted,Ealing Broadway,0,00:00,1105,18:25,Z0103,TKT,N,0,0,XX,LUL Travelcard-7 Day
4,Wed,LUL,Unstarted,Bank,0,00:00,531,08:51,Z0103,TKT,N,0,0,XX,LUL Travelcard-1 Month
3,Tue,LUL,Unstarted,Bank,0,00:00,526,08:46,Z0103,TKT,N,0,0,XX,LUL Travelcard-1 Month
6,Fri,NR,Unstarted,Richmond,0,00:00,709,11:49,Z0204,TKT,N,0,0,XX,LUL Travelcard-7 Day
3,Tue,NR,Unstarted,Wimbledon,0,00:00,1049,17:29,Z0103,TKT,N,0,0,XX,LUL Travelcard-1 Month
2,Mon,LUL,Unstarted,Bank,0,00:00,519,08:39,Z0103,TKT,N,0,0,XX,LUL Travelcard-1 Month
3,Tue,NR,Unstarted,Victoria TOCs,0,00:00,592,09:52,Z0103,TKT,N,0,0,XX,LUL Travelcard-1 Month
3,Tue,LUL,Unstarted,Euston,0,00:00,699,11:39,Z0110,TKT,N,0,0,XX,Freedom Pass (Elderly)
5,Thu,NR,Unstarted,Liverpool St WAGN TOC Gates,0,00:00,428,07:08,Z0103,TKT,N,0,0,XX,LUL Travelcard-7 Day
2,Mon,NR,Unstarted,Wimbledon,0,00:00,1042,17:22,Z0110,TKT,N,0,0,XX,Freedom Pass (Elderly)
6,Fri,LUL,Unstarted,Bank,0,00:00,1174,19:34,Z0102,TKT,N,0,0,XX,LUL Travelcard-Annual
7,Sat,NR,Unstarted,Wimbledon,0,00:00,627,10:27,Z0110,TKT,N,0,0,XX,Freedom Pass (Elderly)
7,Sat,NR,Unstarted,Balham SCL,0,00:00,673,11:13,Z0203,TKT,N,0,0,XX,LUL Travelcard-7 Day
2,Mon,NR,Unstarted,Forest Hill,0,00:00,1043,17:23,Z0103,TKT,N,0,0,XX,LUL Travelcard-7 Day
4,Wed,NR,Unstarted,Wimbledon,0,00:00,482,08:02,Z0103,TKT,N,0,0,XX,LUL Travelcard-7 Day
3,Tue,LUL,Unstarted,Aldgate East,0,00:00,606,10:06,Z0104,TKT,N,0,0,XX,LUL Travelcard-1 Month
4,Wed,NR,Unstarted,Victoria TOCs,0,00:00,626,10:26,Z0110,TKT,N,0,0,XX,Freedom Pass (Elderly)
4,Wed,LUL,Unstarted,Highbury,0,00:00,584,09:44,Z0205,TKT,N,0,0,XX,LUL Travelcard-Annual
4,Wed,LUL,Unstarted,Bank,0,00:00,502,08:22,Z0102,TKT,N,0,0,XX,LUL Travelcard-1 Month
1,Sun,LUL/NR,Unstarted,Kings Cross T,0,00:00,864,14:24,-------,PPY,N,400,400,XX,PAYG
2,Mon,LUL,Unstarted,Bethnal Green,0,00:00,945,15:45,-------,PPY,N,400,400,XX,PAYG
2,Mon,NR,Unstarted,East Croydon,0,00:00,1070,17:50,Z0205,TKT,N,0,0,XX,LUL Travelcard-7 Day
2,Mon,LUL,Unstarted,Highbury,0,00:00,582,09:42,Z0205,TKT,N,0,0,XX,LUL Travelcard-Annual
5,Thu,LUL,Unstarted,Highbury,0,00:00,582,09:42,Z0205,TKT,N,0,0,XX,LUL Travelcard-Annual
6,Fri,NR,Unstarted,Wimbledon,0,00:00,485,08:05,Z0103,TKT,N,0,0,XX,LUL Travelcard-7 Day
